priority_rank,seq,year,journal,title,doi,doi_link,google_scholar,icrv,dpl,fp_type,country_guess,pdf_status,source_url_or_pdf_path,pdf_filename,extraction_note,sample_size_n,converted_r,conversion_formula,reported_coefficient,t_value,p_value,effect_direction,model_type,study_period_start,study_period_end,notes_for_extractor,ready_for_r
1729,1829,2022,TEC EMPRESARIAL,Innovation capabilities and export performance in manufacturing SMEs,,,https://scholar.google.com/scholar?q=Innovation%20capabilities%20and%20export%20performance%20in%20manufacturing%20SMEs,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1730,1830,2023,INTERNATIONAL MARKETING REVIEW,A vicarious learning perspective on the relationship between home-peer performance and export intensity among SMEs,10.1108/imr-01-2022-0026,https://doi.org/10.1108/imr-01-2022-0026,https://scholar.google.com/scholar?q=A%20vicarious%20learning%20perspective%20on%20the%20relationship%20between%20home-peer%20performance%20and%20export%20intensity%20among%20SMEs,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1763,1863,2023,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,MNCs' orchestration capability of the 3Ds and financial performance,10.1108/ribs-12-2021-0172,https://doi.org/10.1108/ribs-12-2021-0172,https://scholar.google.com/scholar?q=MNCs%27%20orchestration%20capability%20of%20the%203Ds%20and%20financial%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1776,1876,2023,JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,"When in Rome, do as the Romans do: can international marketing adaptation improve the association between servitization and profitability?",10.1108/jbim-03-2022-0145,https://doi.org/10.1108/jbim-03-2022-0145,https://scholar.google.com/scholar?q=When%20in%20Rome%2C%20do%20as%20the%20Romans%20do%3A%20can%20international%20marketing%20adaptation%20improve%20the%20association%20between%20servitization%20,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,
1825,1925,2023,INTERNATIONAL JOURNAL OF SOCIOLOGY AND SOCIAL POLICY,Are formal institutions ineffective for firm performance? Evidence from the economic community of West African States,10.1108/ijssp-04-2023-0089,https://doi.org/10.1108/ijssp-04-2023-0089,https://scholar.google.com/scholar?q=Are%20formal%20institutions%20ineffective%20for%20firm%20performance%3F%20Evidence%20from%20the%20economic%20community%20of%20West%20African%20States,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1842,1942,2023,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,Technological knowledge intensity and entry modes in the European automotive industry,10.1504/ejim.2023.131703,https://doi.org/10.1504/ejim.2023.131703,https://scholar.google.com/scholar?q=Technological%20knowledge%20intensity%20and%20entry%20modes%20in%20the%20European%20automotive%20industry,,3,market_return,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1907,2007,2023,CONTEMPORARY ECONOMICS,Entrepreneurial Attitudes in Firms' Credit Access,,,https://scholar.google.com/scholar?q=Entrepreneurial%20Attitudes%20in%20Firms%27%20Credit%20Access,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,
1921,2021,2024,REVIEW OF QUANTITATIVE FINANCE AND ACCOUNTING,Locally-rooted directors,,,https://scholar.google.com/scholar?q=Locally-rooted%20directors,,3,tobin_q,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1927,2027,2023,ACTA MONTANISTICA SLOVACA,Strategic Marketing Communication for Sustainable Growth: Examining the Influence on Export Intentions and Financial Performance in Iron and Mining SMEs,,,https://scholar.google.com/scholar?q=Strategic%20Marketing%20Communication%20for%20Sustainable%20Growth%3A%20Examining%20the%20Influence%20on%20Export%20Intentions%20and%20Financial%20Per,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1945,2045,2024,FINANCE RESEARCH LETTERS,"Enterprises' internationalization, R&D investment and enterprise performance",,,https://scholar.google.com/scholar?q=Enterprises%27%20internationalization%2C%20R%26D%20investment%20and%20enterprise%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1960,2060,2024,INTERNATIONAL BUSINESS REVIEW,A novel model linking UN SDGs with international experience and firm performance,10.1016/j.ibusrev.2023.102170,https://doi.org/10.1016/j.ibusrev.2023.102170,https://scholar.google.com/scholar?q=A%20novel%20model%20linking%20UN%20SDGs%20with%20international%20experience%20and%20firm%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1965,2065,2024,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,Trade policy revisited: how government support initiatives affect international performance in SMEs?,10.1108/ribs-02-2024-0015,https://doi.org/10.1108/ribs-02-2024-0015,https://scholar.google.com/scholar?q=Trade%20policy%20revisited%3A%20how%20government%20support%20initiatives%20affect%20international%20performance%20in%20SMEs%3F,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,sem,,,source:multi,0
1973,2073,2024,INTERNATIONAL MARKETING REVIEW,Learning by exporting: the moderating role of employee human capital,,,https://scholar.google.com/scholar?q=Learning%20by%20exporting%3A%20the%20moderating%20role%20of%20employee%20human%20capital,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1974,2074,2024,JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,"The effect of standardized advertising, managerial ties and born global orientation on export performance",10.1108/jbim-12-2023-0761,https://doi.org/10.1108/jbim-12-2023-0761,https://scholar.google.com/scholar?q=The%20effect%20of%20standardized%20advertising%2C%20managerial%20ties%20and%20born%20global%20orientation%20on%20export%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1981,2081,2025,GENDER IN MANAGEMENT,Gender diversity in top management team and corporate social responsibility performance: examining the moderating nature of TMT international experience,10.1108/gm-01-2024-0033,https://doi.org/10.1108/gm-01-2024-0033,https://scholar.google.com/scholar?q=Gender%20diversity%20in%20top%20management%20team%20and%20corporate%20social%20responsibility%20performance%3A%20examining%20the%20moderating%20nature,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
1982,2082,2024,COGENT BUSINESS & MANAGEMENT,Financial performance persistence in serial entrepreneurship,,,https://scholar.google.com/scholar?q=Financial%20performance%20persistence%20in%20serial%20entrepreneurship,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
1993,2093,2025,INTERNATIONAL BUSINESS REVIEW,Government R&D support's effects on export performance via innovation: An analysis of organizational motivators as moderators,10.1016/j.ibusrev.2024.102345,https://doi.org/10.1016/j.ibusrev.2024.102345,https://scholar.google.com/scholar?q=Government%20R%26D%20support%27s%20effects%20on%20export%20performance%20via%20innovation%3A%20An%20analysis%20of%20organizational%20motivators%20as%20moder,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2013,2113,2025,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,"Dynamic capabilities, ordinary capabilities and international intensity contributions to performance",10.1108/ribs-09-2023-0102,https://doi.org/10.1108/ribs-09-2023-0102,https://scholar.google.com/scholar?q=Dynamic%20capabilities%2C%20ordinary%20capabilities%20and%20international%20intensity%20contributions%20to%20performance,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,
2018,2118,2024,MARKETING AND MANAGEMENT OF INNOVATIONS,Diverse Leadership and Firm Success: The Role of Top Management Socialisation,10.21272/mmi.2024.4-08,https://doi.org/10.21272/mmi.2024.4-08,https://scholar.google.com/scholar?q=Diverse%20Leadership%20and%20Firm%20Success%3A%20The%20Role%20of%20Top%20Management%20Socialisation,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,
2043,2143,2025,TECHNOVATION,"Beyond borders: Unraveling the tapestry of export performance through business model innovation, open innovation, and organisational agility",,,https://scholar.google.com/scholar?q=Beyond%20borders%3A%20Unraveling%20the%20tapestry%20of%20export%20performance%20through%20business%20model%20innovation%2C%20open%20innovation%2C%20and%20or,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2046,2146,2024,JOURNAL OF MEHMET AKIF ERSOY UNIVERSITY ECONOMICS AND ADMINISTRATIVE SCIENCES FACULTY,The Importance of Resource-based View Related Abilities and Financial Performance of SMEs for Their Sustainable Practices,10.30798/makuiibf.1510554,https://doi.org/10.30798/makuiibf.1510554,https://scholar.google.com/scholar?q=The%20Importance%20of%20Resource-based%20View%20Related%20Abilities%20and%20Financial%20Performance%20of%20SMEs%20for%20Their%20Sustainable%20Practice,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,
2056,2156,2025,FINANCE RESEARCH LETTERS,The impact of enhanced intelligent manufacturing capabilities on a firm's export performance,,,https://scholar.google.com/scholar?q=The%20impact%20of%20enhanced%20intelligent%20manufacturing%20capabilities%20on%20a%20firm%27s%20export%20performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
2077,2177,2025,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,"Export intensity, intellectual property and technology development as drivers for green innovations",10.1504/ejim.2025.146843,https://doi.org/10.1504/ejim.2025.146843,https://scholar.google.com/scholar?q=Export%20intensity%2C%20intellectual%20property%20and%20technology%20development%20as%20drivers%20for%20green%20innovations,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2081,2181,2025,INZINERINE EKONOMIKA-ENGINEERING ECONOMICS,The Impact of Lean Inventory Management on Export Intensity,,,https://scholar.google.com/scholar?q=The%20Impact%20of%20Lean%20Inventory%20Management%20on%20Export%20Intensity,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2104,2204,2026,JOURNAL OF EAST-WEST BUSINESS,Innovation Pressure from Domestic and Foreign Competitors and Firm Export Intensity in Transition Economies,10.1080/10669868.2025.2554992,https://doi.org/10.1080/10669868.2025.2554992,https://scholar.google.com/scholar?q=Innovation%20Pressure%20from%20Domestic%20and%20Foreign%20Competitors%20and%20Firm%20Export%20Intensity%20in%20Transition%20Economies,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2119,2219,2025,CHINESE MANAGEMENT STUDIES,International ambidexterity and innovation performance of EMNEs: the moderating role of dynamic-static resource interaction,10.1108/cms-09-2024-0683,https://doi.org/10.1108/cms-09-2024-0683,https://scholar.google.com/scholar?q=International%20ambidexterity%20and%20innovation%20performance%20of%20EMNEs%3A%20the%20moderating%20role%20of%20dynamic-static%20resource%20interact,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2122,2222,2026,INTERNATIONAL MARKETING REVIEW,"Export venture sustainability strategies: an exploration of knowledge-based enablers, conditions and performance implications",10.1108/imr-11-2024-0446,https://doi.org/10.1108/imr-11-2024-0446,https://scholar.google.com/scholar?q=Export%20venture%20sustainability%20strategies%3A%20an%20exploration%20of%20knowledge-based%20enablers%2C%20conditions%20and%20performance%20implica,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2128,2228,2025,COMPETITIVENESS REVIEW,Does financial development contribute to the nonlinear relationship between innovation and export diversification?,10.1108/cr-04-2024-0074,https://doi.org/10.1108/cr-04-2024-0074,https://scholar.google.com/scholar?q=Does%20financial%20development%20contribute%20to%20the%20nonlinear%20relationship%20between%20innovation%20and%20export%20diversification%3F,,3,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
2136,2236,2026,INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,Spillover effects of customers' geographic diversification on suppliers' operational performance: impacts and mechanisms,10.1108/ijopm-06-2025-0556,https://doi.org/10.1108/ijopm-06-2025-0556,https://scholar.google.com/scholar?q=Spillover%20effects%20of%20customers%27%20geographic%20diversification%20on%20suppliers%27%20operational%20performance%3A%20impacts%20and%20mechanisms,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,
2137,2237,2025,JOURNAL OF INTERNATIONAL MANAGEMENT,Profitability and CSR: Inconsistent performance feedback and OFDI location choices for firms in emerging countries,10.1016/j.intman.2025.101308,https://doi.org/10.1016/j.intman.2025.101308,https://scholar.google.com/scholar?q=Profitability%20and%20CSR%3A%20Inconsistent%20performance%20feedback%20and%20OFDI%20location%20choices%20for%20firms%20in%20emerging%20countries,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:multi,0
2159,2259,2026,CHINESE MANAGEMENT STUDIES,Corporate nationalism and innovation performance- a perspective based on dual legitimacy theory,,,https://scholar.google.com/scholar?q=Corporate%20nationalism%20and%20innovation%20performance-%20a%20perspective%20based%20on%20dual%20legitimacy%20theory,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:wos,
2160,2260,2026,PLOS ONE,"The data-driven decision-making, sustainable value creation, and international firm performance: Micro-level evidence based on AI language models",10.1371/journal.pone.0340731,https://doi.org/10.1371/journal.pone.0340731,https://scholar.google.com/scholar?q=The%20data-driven%20decision-making%2C%20sustainable%20value%20creation%2C%20and%20international%20firm%20performance%3A%20Micro-level%20evidence%20ba,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:multi,
2163,2263,2026,JOURNAL OF ECONOMIC POLICY RESEARCHES-IKTISAT POLITIKASI ARASTIRMALARI DERGISI,Exploring the Factors Influencing the Export Performance of Manufacturing SMEs in Turkiye,,,https://scholar.google.com/scholar?q=Exploring%20the%20Factors%20Influencing%20the%20Export%20Performance%20of%20Manufacturing%20SMEs%20in%20Turkiye,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2168,2268,2026,APPLIED ECONOMICS,Heterogeneous effects of internal and external R&D on export performance by industry technology level,,,https://scholar.google.com/scholar?q=Heterogeneous%20effects%20of%20internal%20and%20external%20R%26D%20on%20export%20performance%20by%20industry%20technology%20level,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:wos,0
2184,2284,2026,Management International Review,Early Internationalization in Family and Non-family Firms: Performance Implications and the Role of Non-family Managers,10.1007/s11575-026-00618-7,https://doi.org/10.1007/s11575-026-00618-7,https://scholar.google.com/scholar?q=Early%20Internationalization%20in%20Family%20and%20Non-family%20Firms%3A%20Performance%20Implications%20and%20the%20Role%20of%20Non-family%20Managers,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2205,2305,2024,Journal of Management and Business Research,Impact of Specific Intangible Assets on Firm Internationalization and Performance,10.6504/jmbr.202412_41(4).0004,https://doi.org/10.6504/jmbr.202412_41(4).0004,https://scholar.google.com/scholar?q=Impact%20of%20Specific%20Intangible%20Assets%20on%20Firm%20Internationalization%20and%20Performance,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2206,2306,2024,International Journal of Business Governance and Ethics,Role of technology director in boosting internationalisation and performance: an evidence from EU sustainable firms,10.1504/ijbge.2024.141806,https://doi.org/10.1504/ijbge.2024.141806,https://scholar.google.com/scholar?q=Role%20of%20technology%20director%20in%20boosting%20internationalisation%20and%20performance%3A%20an%20evidence%20from%20EU%20sustainable%20firms,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2208,2308,2024,Applied Mathematics and Nonlinear Sciences,Analysis of Executive Compensation Management Strategies of Multinational Enterprises in the Context of RMB Internationalization,10.2478/amns-2024-1203,https://doi.org/10.2478/amns-2024-1203,https://scholar.google.com/scholar?q=Analysis%20of%20Executive%20Compensation%20Management%20Strategies%20of%20Multinational%20Enterprises%20in%20the%20Context%20of%20RMB%20Internationa,,,,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,
2225,2325,2022,Academia Economic Papers,"Panel vecm approach to examining differences in labour, capital and total factor productivity on large companies’ export revenue and export intensity",,,https://scholar.google.com/scholar?q=Panel%20vecm%20approach%20to%20examining%20differences%20in%20labour%2C%20capital%20and%20total%20factor%20productivity%20on%20large%20companies%E2%80%99%20export,,3,productivity,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2230,2330,2022,Global Journal of Flexible Systems Management,Comparing Developed and Emerging Countries Exporting Performance: Does Strategic Choice or Environmental Pressure Matter?,10.1007/s40171-022-00308-x,https://doi.org/10.1007/s40171-022-00308-x,https://scholar.google.com/scholar?q=Comparing%20Developed%20and%20Emerging%20Countries%20Exporting%20Performance%3A%20Does%20Strategic%20Choice%20or%20Environmental%20Pressure%20Matter,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
2247,2347,2021,Journal of Business Venturing Insights,Unpacking the age at initial internationalization-performance relationship: A meta-analytic investigation,10.1016/j.jbvi.2020.e00210,https://doi.org/10.1016/j.jbvi.2020.e00210,https://scholar.google.com/scholar?q=Unpacking%20the%20age%20at%20initial%20internationalization-performance%20relationship%3A%20A%20meta-analytic%20investigation,,3,composite,,NO_PDF,,,NEED_R | NEED_N | NEED_ICRV | FIND_PDF_FIRST,,,,,,,,,,,source:scopus,0
